Country,Sector,Gas,year,cons
Germany,Fugitive Emissions,CO2,2017,
Germany,Fugitive Emissions,CH4,2017,4.72
Germany,Fugitive Emissions,N2O,2017,0.0
Germany,Industrial Processes,All GHG,2017,26.12
Germany,Industrial Processes,CO2,2017,13.41
Germany,Industrial Processes,CH4,2017,0.5
Germany,Industrial Processes,N2O,2017,1.12
Germany,Industrial Processes,F-Gas,2017,11.09
Germany,Land-Use Change and Forestry,All GHG,2017,-29.47
Germany,Land-Use Change and Forestry,CO2,2017,-29.48
Germany,Land-Use Change and Forestry,CH4,2017,0.0
Germany,Land-Use Change and Forestry,N2O,2017,0.0
Germany,Manufacturing/Construction,All GHG,2017,95.64
Germany,Manufacturing/Construction,CO2,2017,95.14
Germany,Manufacturing/Construction,CH4,2017,0.19
Germany,Manufacturing/Construction,N2O,2017,0.31
Germany,Other Fuel Combustion,All GHG,2017,0.9
Germany,Other Fuel Combustion,CO2,2017,0.85
Germany,Other Fuel Combustion,CH4,2017,0.04
Germany,Other Fuel Combustion,N2O,2017,0.01
Germany,Total excluding LUCF,All GHG,2017,829.68
Germany,Total excluding LUCF,CO2,2017,732.2
Germany,Total excluding LUCF,CH4,2017,51.41
Germany,Total excluding LUCF,N2O,2017,34.98
Germany,Total excluding LUCF,F-Gas,2017,11.09
Germany,Total including LUCF,All GHG,2017,800.21
Germany,Total including LUCF,CO2,2017,702.73
Germany,Total including LUCF,CH4,2017,51.41
Germany,Total including LUCF,N2O,2017,34.98
Germany,Total including LUCF,F-Gas,2017,11.09
Germany,Transportation,All GHG,2017,167.86
Germany,Transportation,CO2,2017,163.49
Germany,Transportation,CH4,2017,0.8
Germany,Transportation,N2O,2017,3.57
Germany,Waste,All GHG,2017,9.06
Germany,Waste,CH4,2017,8.53
Germany,Waste,N2O,2017,0.53
Germany,Agriculture,All GHG,2016,62.29
Germany,Agriculture,CH4,2016,33.8
Germany,Agriculture,N2O,2016,28.46
Germany,Building,All GHG,2016,136.34
Germany,Building,CO2,2016,133.2
Germany,Building,CH4,2016,2.63
Germany,Building,N2O,2016,0.51
Germany,Bunker Fuels,All GHG,2016,35.13
Germany,Bunker Fuels,CO2,2016,34.81
Germany,Bunker Fuels,CH4,2016,0.02
Germany,Bunker Fuels,N2O,2016,0.29
Germany,Electricity/Heat,All GHG,2016,347.97
Germany,Electricity/Heat,CO2,2016,345.94
Germany,Electricity/Heat,CH4,2016,0.4
Germany,Electricity/Heat,N2O,2016,1.63
Germany,Energy,All GHG,2016,749.01
Germany,Energy,CO2,2016,734.49
Germany,Energy,CH4,2016,8.53
Germany,Energy,N2O,2016,5.99
Germany,Fugitive Emissions,All GHG,2016,4.48
Germany,Fugitive Emissions,CO2,2016,
Germany,Fugitive Emissions,CH4,2016,4.48
Germany,Fugitive Emissions,N2O,2016,0.0
Germany,Industrial Processes,All GHG,2016,26.15
Germany,Industrial Processes,CO2,2016,12.66
Germany,Industrial Processes,CH4,2016,0.5
Germany,Industrial Processes,N2O,2016,1.09
Germany,Industrial Processes,F-Gas,2016,11.9
Germany,Land-Use Change and Forestry,All GHG,2016,-29.47
Germany,Land-Use Change and Forestry,CO2,2016,-29.47
Germany,Land-Use Change and Forestry,CH4,2016,0.0
Germany,Land-Use Change and Forestry,N2O,2016,0.0
Germany,Manufacturing/Construction,All GHG,2016,93.72
Germany,Manufacturing/Construction,CO2,2016,93.22
Germany,Manufacturing/Construction,CH4,2016,0.19
Germany,Manufacturing/Construction,N2O,2016,0.31
Germany,Other Fuel Combustion,All GHG,2016,1.15
Germany,Other Fuel Combustion,CO2,2016,1.1
Germany,Other Fuel Combustion,CH4,2016,0.04
Germany,Other Fuel Combustion,N2O,2016,0.01
Germany,Total excluding LUCF,All GHG,2016,846.94
Germany,Total excluding LUCF,CO2,2016,747.15
Germany,Total excluding LUCF,CH4,2016,51.82
Germany,Total excluding LUCF,N2O,2016,36.07
Germany,Total excluding LUCF,F-Gas,2016,11.9
Germany,Total including LUCF,All GHG,2016,817.47
Germany,Total including LUCF,CO2,2016,717.68
Germany,Total including LUCF,CH4,2016,51.82
Germany,Total including LUCF,N2O,2016,36.07
Germany,Total including LUCF,F-Gas,2016,11.9
Germany,Transportation,All GHG,2016,165.35
Germany,Transportation,CO2,2016,161.02
Germany,Transportation,CH4,2016,0.79
Germany,Transportation,N2O,2016,3.54
Germany,Waste,All GHG,2016,9.48
Germany,Waste,CH4,2016,8.95
Germany,Waste,N2O,2016,0.53
Germany,Agriculture,All GHG,2015,63.33
Germany,Agriculture,CH4,2015,34.26
Germany,Agriculture,N2O,2015,29.06
Germany,Building,All GHG,2015,132.97
Germany,Building,CO2,2015,129.62
Germany,Building,CH4,2015,2.81
Germany,Building,N2O,2015,0.54
Germany,Bunker Fuels,All GHG,2015,31.98
Germany,Bunker Fuels,CO2,2015,31.7
Germany,Bunker Fuels,CH4,2015,0.02
Germany,Bunker Fuels,N2O,2015,0.26
Germany,Electricity/Heat,All GHG,2015,348.31
Germany,Electricity/Heat,CO2,2015,346.26
Germany,Electricity/Heat,CH4,2015,0.39
Germany,Electricity/Heat,N2O,2015,1.66
Germany,Energy,All GHG,2015,744.1
Germany,Energy,CO2,2015,729.68
Germany,Energy,CH4,2015,8.43
Germany,Energy,N2O,2015,5.99
Germany,Fugitive Emissions,All GHG,2015,4.21
Germany,Fugitive Emissions,CO2,2015,
Germany,Fugitive Emissions,CH4,2015,4.21
Germany,Fugitive Emissions,N2O,2015,0.0
Germany,Industrial Processes,All GHG,2015,26.38
Germany,Industrial Processes,CO2,2015,12.63
Germany,Industrial Processes,CH4,2015,0.49
Germany,Industrial Processes,N2O,2015,1.16
Germany,Industrial Processes,F-Gas,2015,12.1
Germany,Land-Use Change and Forestry,All GHG,2015,-29.24
Germany,Land-Use Change and Forestry,CO2,2015,-29.24
Germany,Land-Use Change and Forestry,CH4,2015,0.0
Germany,Land-Use Change and Forestry,N2O,2015,0.0
Germany,Manufacturing/Construction,All GHG,2015,95.6
Germany,Manufacturing/Construction,CO2,2015,95.12
Germany,Manufacturing/Construction,CH4,2015,0.18
Germany,Manufacturing/Construction,N2O,2015,0.3
Germany,Other Fuel Combustion,All GHG,2015,1.15
Germany,Other Fuel Combustion,CO2,2015,1.1
Germany,Other Fuel Combustion,CH4,2015,0.04
Germany,Other Fuel Combustion,N2O,2015,0.01
Germany,Total excluding LUCF,All GHG,2015,843.88
Germany,Total excluding LUCF,CO2,2015,742.31
Germany,Total excluding LUCF,CH4,2015,52.72
Germany,Total excluding LUCF,N2O,2015,36.74
Germany,Total excluding LUCF,F-Gas,2015,12.1
Germany,Total including LUCF,All GHG,2015,814.64
Germany,Total including LUCF,CO2,2015,713.08
Germany,Total including LUCF,CH4,2015,52.72
Germany,Total including LUCF,N2O,2015,36.74
Germany,Total including LUCF,F-Gas,2015,12.1
Germany,Transportation,All GHG,2015,161.86
Germany,Transportation,CO2,2015,157.59
Germany,Transportation,CH4,2015,0.79
Germany,Transportation,N2O,2015,3.48
Germany,Waste,All GHG,2015,10.07
Germany,Waste,CH4,2015,9.54
Germany,Waste,N2O,2015,0.53
Germany,Agriculture,All GHG,2014,64.52
Germany,Agriculture,CH4,2014,34.57
Germany,Agriculture,N2O,2014,29.95
Germany,Building,All GHG,2014,129.07
Germany,Building,CO2,2014,125.79
Germany,Building,CH4,2014,2.74
Germany,Building,N2O,2014,0.53
Germany,Bunker Fuels,All GHG,2014,31.67
Germany,Bunker Fuels,CO2,2014,31.39
Germany,Bunker Fuels,CH4,2014,0.02
Germany,Bunker Fuels,N2O,2014,0.26
Germany,Electricity/Heat,All GHG,2014,352.34
Germany,Electricity/Heat,CO2,2014,350.25
Germany,Electricity/Heat,CH4,2014,0.39
Germany,Electricity/Heat,N2O,2014,1.69
Germany,Energy,All GHG,2014,737.47
Germany,Energy,CO2,2014,723.11
Germany,Energy,CH4,2014,8.36
Germany,Energy,N2O,2014,6.0
Germany,Fugitive Emissions,All GHG,2014,4.2
Germany,Fugitive Emissions,CO2,2014,
Germany,Fugitive Emissions,CH4,2014,4.2
Germany,Fugitive Emissions,N2O,2014,0.0
Germany,Industrial Processes,All GHG,2014,26.52
Germany,Industrial Processes,CO2,2014,12.9
Germany,Industrial Processes,CH4,2014,0.49
Germany,Industrial Processes,N2O,2014,1.14
Germany,Industrial Processes,F-Gas,2014,11.99
Germany,Land-Use Change and Forestry,All GHG,2014,-29.23
Germany,Land-Use Change and Forestry,CO2,2014,-29.24
Germany,Land-Use Change and Forestry,CH4,2014,0.0
Germany,Land-Use Change and Forestry,N2O,2014,0.0
Germany,Manufacturing/Construction,All GHG,2014,91.72
Germany,Manufacturing/Construction,CO2,2014,91.25
Germany,Manufacturing/Construction,CH4,2014,0.18
Germany,Manufacturing/Construction,N2O,2014,0.29
Germany,Other Fuel Combustion,All GHG,2014,1.29
Germany,Other Fuel Combustion,CO2,2014,1.25
Germany,Other Fuel Combustion,CH4,2014,0.04
Germany,Other Fuel Combustion,N2O,2014,0.01
Germany,Total excluding LUCF,All GHG,2014,839.19
Germany,Total excluding LUCF,CO2,2014,736.01
Germany,Total excluding LUCF,CH4,2014,53.57
Germany,Total excluding LUCF,N2O,2014,37.62
Germany,Total excluding LUCF,F-Gas,2014,11.99
Germany,Total including LUCF,All GHG,2014,809.96
Germany,Total including LUCF,CO2,2014,706.78
Germany,Total including LUCF,CH4,2014,53.57
Germany,Total including LUCF,N2O,2014,37.62
Germany,Total including LUCF,F-Gas,2014,11.99
Germany,Transportation,All GHG,2014,158.85
Germany,Transportation,CO2,2014,154.57
Germany,Transportation,CH4,2014,0.8
Germany,Transportation,N2O,2014,3.48
Germany,Waste,All GHG,2014,10.68
Germany,Waste,CH4,2014,10.15
Germany,Waste,N2O,2014,0.53
Germany,Agriculture,All GHG,2013,63.1
Germany,Agriculture,CH4,2013,34.27
Germany,Agriculture,N2O,2013,28.85
Germany,Building,All GHG,2013,150.64
Germany,Building,CO2,2013,146.58
Germany,Building,CH4,2013,3.41
Germany,Building,N2O,2013,0.65
Germany,Bunker Fuels,All GHG,2013,32.66
Germany,Bunker Fuels,CO2,2013,32.37
Germany,Bunker Fuels,CH4,2013,0.02
Germany,Bunker Fuels,N2O,2013,0.27
Germany,Electricity/Heat,All GHG,2013,371.86
Germany,Electricity/Heat,CO2,2013,369.74
Germany,Electricity/Heat,CH4,2013,0.39
Germany,Electricity/Heat,N2O,2013,1.74
Germany,Energy,All GHG,2013,779.52
Germany,Energy,CO2,2013,763.65
Germany,Energy,CH4,2013,9.76
Germany,Energy,N2O,2013,6.12
Germany,Fugitive Emissions,All GHG,2013,4.94
Germany,Fugitive Emissions,CO2,2013,
Germany,Fugitive Emissions,CH4,2013,4.94
Germany,Fugitive Emissions,N2O,2013,0.0
Germany,Industrial Processes,All GHG,2013,26.07
Germany,Industrial Processes,CO2,2013,12.5
Germany,Industrial Processes,CH4,2013,0.47
Germany,Industrial Processes,N2O,2013,1.23
Germany,Industrial Processes,F-Gas,2013,11.87
Germany,Land-Use Change and Forestry,All GHG,2013,-29.21
Germany,Land-Use Change and Forestry,CO2,2013,-29.21
Germany,Land-Use Change and Forestry,CH4,2013,0.0
Germany,Land-Use Change and Forestry,N2O,2013,0.0
Germany,Manufacturing/Construction,All GHG,2013,94.28
Germany,Manufacturing/Construction,CO2,2013,93.8
Germany,Manufacturing/Construction,CH4,2013,0.18
Germany,Manufacturing/Construction,N2O,2013,0.29
Germany,Other Fuel Combustion,All GHG,2013,1.21
Germany,Other Fuel Combustion,CO2,2013,1.16
Germany,Other Fuel Combustion,CH4,2013,0.04
Germany,Other Fuel Combustion,N2O,2013,0.01
Germany,Total excluding LUCF,All GHG,2013,880.05
Germany,Total excluding LUCF,CO2,2013,776.15
Germany,Total excluding LUCF,CH4,2013,55.31
Germany,Total excluding LUCF,N2O,2013,36.73
Germany,Total excluding LUCF,F-Gas,2013,11.87
Germany,Total including LUCF,All GHG,2013,850.84
Germany,Total including LUCF,CO2,2013,746.94
Germany,Total including LUCF,CH4,2013,55.31
Germany,Total including LUCF,N2O,2013,36.73
Germany,Total including LUCF,F-Gas,2013,11.87
Germany,Transportation,All GHG,2013,156.58
Germany,Transportation,CO2,2013,152.37
Germany,Transportation,CH4,2013,0.79
Germany,Transportation,N2O,2013,3.43
Germany,Waste,All GHG,2013,11.34
Germany,Waste,CH4,2013,10.8
Germany,Waste,N2O,2013,0.52
Germany,Agriculture,All GHG,2012,62.3
Germany,Agriculture,CH4,2012,33.98
Germany,Agriculture,N2O,2012,28.32
Germany,Building,All GHG,2012,139.91
Germany,Building,CO2,2012,136.0
Germany,Building,CH4,2012,3.29
Germany,Building,N2O,2012,0.62
Germany,Bunker Fuels,All GHG,2012,32.95
Germany,Bunker Fuels,CO2,2012,32.66
Germany,Bunker Fuels,CH4,2012,0.02
Germany,Bunker Fuels,N2O,2012,0.27
Germany,Electricity/Heat,All GHG,2012,367.25
Germany,Electricity/Heat,CO2,2012,365.16
Germany,Electricity/Heat,CH4,2012,0.39
Germany,Electricity/Heat,N2O,2012,1.7
Germany,Energy,All GHG,2012,762.41
Germany,Energy,CO2,2012,746.84
Germany,Energy,CH4,2012,9.53
Germany,Energy,N2O,2012,6.04
Germany,Fugitive Emissions,All GHG,2012,6.54
Germany,Fugitive Emissions,CO2,2012,1.7
Germany,Fugitive Emissions,CH4,2012,4.84
Germany,Fugitive Emissions,N2O,2012,0.0
Germany,Industrial Processes,All GHG,2012,26.85
Germany,Industrial Processes,CO2,2012,13.29
Germany,Industrial Processes,CH4,2012,0.48
Germany,Industrial Processes,N2O,2012,1.2
Germany,Industrial Processes,F-Gas,2012,11.89
Germany,Land-Use Change and Forestry,All GHG,2012,-29.21
Germany,Land-Use Change and Forestry,CO2,2012,-29.21
Germany,Land-Use Change and Forestry,CH4,2012,0.0
Germany,Land-Use Change and Forestry,N2O,2012,0.0
Germany,Manufacturing/Construction,All GHG,2012,94.72
Germany,Manufacturing/Construction,CO2,2012,94.25
Germany,Manufacturing/Construction,CH4,2012,0.18
Germany,Manufacturing/Construction,N2O,2012,0.29
Germany,Other Fuel Combustion,All GHG,2012,1.27
Germany,Other Fuel Combustion,CO2,2012,1.22
Germany,Other Fuel Combustion,CH4,2012,0.04
Germany,Other Fuel Combustion,N2O,2012,0.01
Germany,Total excluding LUCF,All GHG,2012,863.68
Germany,Total excluding LUCF,CO2,2012,760.13
Germany,Total excluding LUCF,CH4,2012,55.56
Germany,Total excluding LUCF,N2O,2012,36.1
Germany,Total excluding LUCF,F-Gas,2012,11.89
Germany,Total including LUCF,All GHG,2012,834.47
Germany,Total including LUCF,CO2,2012,730.92
Germany,Total including LUCF,CH4,2012,55.56
Germany,Total including LUCF,N2O,2012,36.1
Germany,Total including LUCF,F-Gas,2012,11.89
Germany,Transportation,All GHG,2012,152.73
Germany,Transportation,CO2,2012,148.51
Germany,Transportation,CH4,2012,0.79
Germany,Transportation,N2O,2012,3.42
Germany,Waste,All GHG,2012,12.11
Germany,Waste,CH4,2012,11.58
Germany,Waste,N2O,2012,0.54
Germany,Agriculture,All GHG,2011,62.02
Germany,Agriculture,CH4,2011,33.95
Germany,Agriculture,N2O,2011,28.07
Germany,Building,All GHG,2011,131.92
Germany,Building,CO2,2011,128.46
Germany,Building,CH4,2011,2.91
Germany,Building,N2O,2011,0.55
Germany,Bunker Fuels,All GHG,2011,31.98
Germany,Bunker Fuels,CO2,2011,31.7
Germany,Bunker Fuels,CH4,2011,0.02
Germany,Bunker Fuels,N2O,2011,0.26
Germany,Electricity/Heat,All GHG,2011,356.24
Germany,Electricity/Heat,CO2,2011,354.26
Germany,Electricity/Heat,CH4,2011,0.37
Germany,Electricity/Heat,N2O,2011,1.61
Germany,Energy,All GHG,2011,748.33
Germany,Energy,CO2,2011,733.09
Germany,Energy,CH4,2011,9.32
Germany,Energy,N2O,2011,5.92
Germany,Fugitive Emissions,All GHG,2011,6.84
Germany,Fugitive Emissions,CO2,2011,1.85
Germany,Fugitive Emissions,CH4,2011,5.0
Germany,Fugitive Emissions,N2O,2011,0.0
Germany,Industrial Processes,All GHG,2011,27.18
Germany,Industrial Processes,CO2,2011,13.39
Germany,Industrial Processes,CH4,2011,0.49
Germany,Industrial Processes,N2O,2011,1.48
Germany,Industrial Processes,F-Gas,2011,11.82
Germany,Land-Use Change and Forestry,All GHG,2011,-29.21
Germany,Land-Use Change and Forestry,CO2,2011,-29.21
Germany,Land-Use Change and Forestry,CH4,2011,0.0
Germany,Land-Use Change and Forestry,N2O,2011,0.0
Germany,Manufacturing/Construction,All GHG,2011,97.67
Germany,Manufacturing/Construction,CO2,2011,97.18
Germany,Manufacturing/Construction,CH4,2011,0.19
Germany,Manufacturing/Construction,N2O,2011,0.3
Germany,Other Fuel Combustion,All GHG,2011,1.44
Germany,Other Fuel Combustion,CO2,2011,1.4
Germany,Other Fuel Combustion,CH4,2011,0.04
Germany,Other Fuel Combustion,N2O,2011,0.01
Germany,Total excluding LUCF,All GHG,2011,850.46
Germany,Total excluding LUCF,CO2,2011,746.48
Germany,Total excluding LUCF,CH4,2011,56.15
Germany,Total excluding LUCF,N2O,2011,36.01
Germany,Total excluding LUCF,F-Gas,2011,11.82
Germany,Total including LUCF,All GHG,2011,821.26
Germany,Total including LUCF,CO2,2011,717.27
Germany,Total including LUCF,CH4,2011,56.15
Germany,Total including LUCF,N2O,2011,36.02
Germany,Total including LUCF,F-Gas,2011,11.82
Germany,Transportation,All GHG,2011,154.21
Germany,Transportation,CO2,2011,149.94
Germany,Transportation,CH4,2011,0.82
Germany,Transportation,N2O,2011,3.44
Germany,Waste,All GHG,2011,12.94
Germany,Waste,CH4,2011,12.39
Germany,Waste,N2O,2011,0.55
Germany,Agriculture,All GHG,2010,63.36
Germany,Agriculture,CH4,2010,34.2
Germany,Agriculture,N2O,2010,29.16
Germany,Building,All GHG,2010,153.41
Germany,Building,CO2,2010,149.39
Germany,Building,CH4,2010,3.38
Germany,Building,N2O,2010,0.64
Germany,Bunker Fuels,All GHG,2010,33.03
Germany,Bunker Fuels,CO2,2010,32.74
Germany,Bunker Fuels,CH4,2010,0.02
Germany,Bunker Fuels,N2O,2010,0.27
Germany,Electricity/Heat,All GHG,2010,363.66
Germany,Electricity/Heat,CO2,2010,361.68
Germany,Electricity/Heat,CH4,2010,0.36
Germany,Electricity/Heat,N2O,2010,1.62
Germany,Energy,All GHG,2010,776.73
Germany,Energy,CO2,2010,760.64
Germany,Energy,CH4,2010,10.1
Germany,Energy,N2O,2010,5.99
Germany,Fugitive Emissions,All GHG,2010,7.1
Germany,Fugitive Emissions,CO2,2010,1.79
Germany,Fugitive Emissions,CH4,2010,5.31
Germany,Fugitive Emissions,N2O,2010,0.0
Germany,Industrial Processes,All GHG,2010,26.27
Germany,Industrial Processes,CO2,2010,12.43
Germany,Industrial Processes,CH4,2010,0.5
Germany,Industrial Processes,N2O,2010,1.87
Germany,Industrial Processes,F-Gas,2010,11.47
Germany,Land-Use Change and Forestry,All GHG,2010,-18.34
Germany,Land-Use Change and Forestry,CO2,2010,-18.34
Germany,Land-Use Change and Forestry,CH4,2010,0.0
Germany,Land-Use Change and Forestry,N2O,2010,0.0
Germany,Manufacturing/Construction,All GHG,2010,98.82
Germany,Manufacturing/Construction,CO2,2010,98.35
Germany,Manufacturing/Construction,CH4,2010,0.18
Germany,Manufacturing/Construction,N2O,2010,0.29
Germany,Other Fuel Combustion,All GHG,2010,1.36
Germany,Other Fuel Combustion,CO2,2010,1.31
Germany,Other Fuel Combustion,CH4,2010,0.05
Germany,Other Fuel Combustion,N2O,2010,0.01
Germany,Total excluding LUCF,All GHG,2010,880.16
Germany,Total excluding LUCF,CO2,2010,773.07
Germany,Total excluding LUCF,CH4,2010,58.06
Germany,Total excluding LUCF,N2O,2010,37.56
Germany,Total excluding LUCF,F-Gas,2010,11.47
Germany,Total including LUCF,All GHG,2010,861.83
Germany,Total including LUCF,CO2,2010,754.73
Germany,Total including LUCF,CH4,2010,58.06
Germany,Total including LUCF,N2O,2010,37.56
Germany,Total including LUCF,F-Gas,2010,11.47
Germany,Transportation,All GHG,2010,152.38
Germany,Transportation,CO2,2010,148.12
Germany,Transportation,CH4,2010,0.82
Germany,Transportation,N2O,2010,3.43
Germany,Waste,All GHG,2010,13.81
Germany,Waste,CH4,2010,13.27
Germany,Waste,N2O,2010,0.54
Germany,Agriculture,All GHG,2009,62.92
Germany,Agriculture,CH4,2009,34.62
Germany,Agriculture,N2O,2009,28.3
Germany,Building,All GHG,2009,145.99
Germany,Building,CO2,2009,142.64
Germany,Building,CH4,2009,2.8
Germany,Building,N2O,2009,0.56
Germany,Bunker Fuels,All GHG,2009,33.19
Germany,Bunker Fuels,CO2,2009,32.9
Germany,Bunker Fuels,CH4,2009,0.02
Germany,Bunker Fuels,N2O,2009,0.27
Germany,Electricity/Heat,All GHG,2009,345.0
Germany,Electricity/Heat,CO2,2009,343.1
Germany,Electricity/Heat,CH4,2009,0.34
Germany,Electricity/Heat,N2O,2009,1.56
Germany,Energy,All GHG,2009,737.62
Germany,Energy,CO2,2009,722.25
Germany,Energy,CH4,2009,9.61
Germany,Energy,N2O,2009,5.76
Germany,Fugitive Emissions,All GHG,2009,7.51
Germany,Fugitive Emissions,CO2,2009,2.06
Germany,Fugitive Emissions,CH4,2009,5.45
Germany,Fugitive Emissions,N2O,2009,0.0
Germany,Industrial Processes,All GHG,2009,34.21
Germany,Industrial Processes,CO2,2009,12.56
Germany,Industrial Processes,CH4,2009,0.48
Germany,Industrial Processes,N2O,2009,9.97
Germany,Industrial Processes,F-Gas,2009,11.2
Germany,Land-Use Change and Forestry,All GHG,2009,-18.33
Germany,Land-Use Change and Forestry,CO2,2009,-18.34
Germany,Land-Use Change and Forestry,CH4,2009,0.0
Germany,Land-Use Change and Forestry,N2O,2009,0.0
Germany,Manufacturing/Construction,All GHG,2009,87.28
Germany,Manufacturing/Construction,CO2,2009,86.87
Germany,Manufacturing/Construction,CH4,2009,0.16
Germany,Manufacturing/Construction,N2O,2009,0.26
Germany,Other Fuel Combustion,All GHG,2009,0.57
Germany,Other Fuel Combustion,CO2,2009,0.52
Germany,Other Fuel Combustion,CH4,2009,0.04
Germany,Other Fuel Combustion,N2O,2009,0.01
Germany,Total excluding LUCF,All GHG,2009,849.69
Germany,Total excluding LUCF,CO2,2009,734.81
Germany,Total excluding LUCF,CH4,2009,59.1
